Area_name,,Median gross rent of specified renter-occupied housing units paying cash rent 2005-2009
Chattahoochee, GA,1112
Chattooga, GA,499
Cherokee, GA,918
Clarke, GA,719
Clay, GA,421
Clayton, GA,855
Clinch, GA,333
Cobb, GA,927
Coffee, GA,510
Colquitt, GA,538
Columbia, GA,851
Cook, GA,621
Coweta, GA,883
Crawford, GA,610
Crisp, GA,553
Dade, GA,571
Dawson, GA,835
Decatur, GA,509
DeKalb, GA,900
Dodge, GA,438
Dooly, GA,505
Dougherty, GA,602
Douglas, GA,869
Early, GA,545
Echols, GA,550
Effingham, GA,793
Elbert, GA,482
Emanuel, GA,437
Evans, GA,459
Fannin, GA,552
Fayette, GA,1001
Floyd, GA,652
Forsyth, GA,1039
Franklin, GA,523
Fulton, GA,913
Gilmer, GA,635
Glascock, GA,512
Glynn, GA,732
Gordon, GA,613
Grady, GA,593
Greene, GA,612
Gwinnett, GA,939
Habersham, GA,566
Hall, GA,803
Hancock, GA,619
Haralson, GA,636
Harris, GA,758
Hart, GA,559
Heard, GA,710
Henry, GA,977
Houston, GA,733
Irwin, GA,525
Jackson, GA,691
Jasper, GA,649
Jeff Davis, GA,383
Jefferson, GA,459
Jenkins, GA,444
Johnson, GA,421
Jones, GA,708
Lamar, GA,641
Lanier, GA,605
Laurens, GA,531
Lee, GA,719
Liberty, GA,762
Lincoln, GA,628
Long, GA,596
Lowndes, GA,692
Lumpkin, GA,743
McDuffie, GA,576
McIntosh, GA,599
Macon, GA,392
Madison, GA,659
Marion, GA,399
Meriwether, GA,614
Miller, GA,491
Mitchell, GA,561
Monroe, GA,638
Montgomery, GA,474
Morgan, GA,692
Murray, GA,570
Muscogee, GA,693
Newton, GA,864
Oconee, GA,763
Oglethorpe, GA,584
Paulding, GA,876
Peach, GA,613
Pickens, GA,695
Pierce, GA,515
Pike, GA,760
Polk, GA,613
Pulaski, GA,463
Putnam, GA,672
Quitman, GA,542
Rabun, GA,622
Randolph, GA,449
Richmond, GA,676
Rockdale, GA,905
Schley, GA,626
Screven, GA,480
Seminole, GA,516
Spalding, GA,753
Stephens, GA,548
Stewart, GA,505
Sumter, GA,593
Talbot, GA,439
Taliaferro, GA,455
Tattnall, GA,437
Taylor, GA,481
Telfair, GA,469
Terrell, GA,425
Thomas, GA,624
Tift, GA,559
Toombs, GA,526
Towns, GA,697
Treutlen, GA,411
Troup, GA,630
Turner, GA,474
Twiggs, GA,621
Union, GA,634
Upson, GA,544
Walker, GA,613
Walton, GA,809
Ware, GA,545
Warren, GA,476
Washington, GA,481
Wayne, GA,507
Webster, GA,333
Wheeler, GA,396
White, GA,711
Whitfield, GA,632
Wilcox, GA,460
Wilkes, GA,497
Wilkinson, GA,480
Worth, GA,535
HAWAII,,1221
Hawaii, HI,1011
Honolulu, HI,1262
Kalawao, HI,2001
Kauai, HI,1177
Maui, HI,1251
IDAHO,,674
Ada, ID,763
Adams, ID,548
Bannock, ID,569
Bear Lake, ID,514
Benewah, ID,530
Bingham, ID,554
Blaine, ID,891
Boise, ID,713
Bonner, ID,667
Bonneville, ID,648
Boundary, ID,548
Butte, ID,431
Camas, ID,803
Canyon, ID,693
Caribou, ID,511
Cassia, ID,518
Clark, ID,500
Clearwater, ID,524
Custer, ID,447
Elmore, ID,665
Franklin, ID,568
Fremont, ID,596
Gem, ID,675
Gooding, ID,554
Idaho, ID,489
Jefferson, ID,560
Jerome, ID,647
Kootenai, ID,758
Latah, ID,630
Lemhi, ID,507
Lewis, ID,539
Lincoln, ID,535
Madison, ID,605
Minidoka, ID,476
Nez Perce, ID,571
Oneida, ID,557
Owyhee, ID,504
Payette, ID,560
Power, ID,482
Shoshone, ID,495
Teton, ID,790
Twin Falls, ID,625
Valley, ID,837
Washington, ID,530
ILLINOIS,,813
Adams, IL,533
Alexander, IL,421
Bond, IL,623
Boone, IL,690
Brown, IL,443
Bureau, IL,556
Calhoun, IL,446
Carroll, IL,509
Cass, IL,592
Champaign, IL,721
Christian, IL,545
Clark, IL,579
Clay, IL,462
Clinton, IL,606
Coles, IL,591
Cook, IL,882
Crawford, IL,513
Cumberland, IL,515
DeKalb, IL,769
De Witt, IL,534
Douglas, IL,573
DuPage, IL,995
Edgar, IL,515
Edwards, IL,454
Effingham, IL,530
Fayette, IL,548
Ford, IL,546
Franklin, IL,516
Fulton, IL,550
Gallatin, IL,366
Greene, IL,483
Grundy, IL,827
Hamilton, IL,371
Hancock, IL,502
Hardin, IL,313
Henderson, IL,515
Henry, IL,588
Iroquois, IL,621
Jackson, IL,572
Jasper, IL,424
Jefferson, IL,526
Jersey, IL,538
Jo Daviess, IL,595
Johnson, IL,482
Kane, IL,909
Kankakee, IL,704
Kendall, IL,1027
Knox, IL,528
Lake, IL,943
LaSalle, IL,636
Lawrence, IL,461
Lee, IL,571
Livingston, IL,572
Logan, IL,551
McDonough, IL,652
McHenry, IL,989
McLean, IL,690
Macon, IL,582
Macoupin, IL,555
Madison, IL,681
Marion, IL,551
Marshall, IL,566
Mason, IL,560
Massac, IL,479
Menard, IL,624
Mercer, IL,545
Monroe, IL,731
Montgomery, IL,536
Morgan, IL,533
Moultrie, IL,525
Ogle, IL,610
Peoria, IL,658
Perry, IL,464
Piatt, IL,625
Pike, IL,471
Pope, IL,374
Pulaski, IL,453
Putnam, IL,566
Randolph, IL,535
Richland, IL,542
Rock Island, IL,592
St. Clair, IL,693
Saline, IL,487
Sangamon, IL,650
Schuyler, IL,451
Scott, IL,446
Shelby, IL,521
Stark, IL,461
Stephenson, IL,553
Tazewell, IL,619
Union, IL,459
Vermilion, IL,578
Wabash, IL,474
Warren, IL,565
Washington, IL,526
Wayne, IL,487
White, IL,460
Whiteside, IL,595
Will, IL,855
Williamson, IL,580
Winnebago, IL,659
